season_year,target_season,player_id,player_name,prior_model,poss_season,w_poss,prior_o,prior_d,m500_o,m500_d,m500,m2000_o,m2000_d,m2000,m4000_o,m4000_d,m4000,m8000_o,m8000_d,m8000,next_year,metric_o,metric_d,metric
2010,2010-11,202399,Jeff Adrien,atomic_denominator,481.4,375.4,-0.812,0.364,-0.305,0.601,0.295,-0.546,0.427,-0.119,-0.661,0.364,-0.297,-0.737,0.323,-0.415,2011,-0.661,0.364,-0.297
2010,2010-11,202408,Marcus Cousin,atomic_denominator,45.8,39.8,0.421,0.662,-0.428,-0.219,-0.647,0.186,0.344,0.53,0.293,0.455,0.748,0.347,0.515,0.862,2011,0.293,0.455,0.748
2010,2010-11,202412,Manny Harris,atomic_denominator,2225.1,1846.9,0.012,-0.514,-0.341,0.247,-0.094,-0.446,-0.054,-0.5,-0.353,-0.261,-0.613,-0.237,-0.417,-0.654,2011,-0.353,-0.261,-0.613
2010,2010-11,202419,Chris Johnson,atomic_denominator,347.2,335.2,-0.95,1.267,-3.309,0.658,-2.651,-1.793,0.859,-0.934,-1.422,0.98,-0.442,-1.212,1.071,-0.142,2011,-1.422,0.98,-0.442
2010,2010-11,202683,Enes Freedom,atomic_denominator,107.5,107.4,0.0,-0.0,-0.618,1.755,1.136,-0.191,0.489,0.298,-0.098,0.21,0.112,-0.054,0.063,0.009,2011,-0.098,0.21,0.112
2010,2010-11,202692,Alec Burks,atomic_denominator,157.6,157.5,0.0,-0.0,-1.93,3.028,1.097,-0.584,0.872,0.288,-0.305,0.408,0.102,-0.162,0.163,0.001,2011,-0.305,0.408,0.102
2010,2010-11,202695,Kawhi Leonard,atomic_denominator,947.2,947.1,0.0,-0.0,-0.652,0.254,-0.398,-0.069,0.286,0.217,0.014,0.208,0.222,0.02,0.126,0.147,2011,0.014,0.208,0.222
2010,2010-11,202696,Nikola Vučević,atomic_denominator,7.1,7.1,0.0,-0.0,0.238,0.763,1.001,0.06,0.121,0.182,0.023,0.017,0.04,0.002,-0.033,-0.031,2011,0.023,0.017,0.04
2010,2010-11,202697,Iman Shumpert,atomic_denominator,48.3,47.3,0.0,-0.0,-2.014,-0.203,-2.216,-0.571,-0.118,-0.689,-0.303,-0.104,-0.407,-0.164,-0.095,-0.26,2011,-0.303,-0.104,-0.407
2010,2010-11,202702,Kenneth Faried,atomic_denominator,480.4,480.4,0.0,-0.0,-2.139,0.847,-1.292,-0.708,0.261,-0.447,-0.355,0.112,-0.243,-0.171,0.028,-0.143,2011,-0.355,0.112,-0.243
2010,2010-11,202706,Jordan Hamilton,atomic_denominator,12.9,12.9,0.0,-0.0,0.588,-0.835,-0.247,0.144,-0.292,-0.148,0.065,-0.192,-0.127,0.024,-0.14,-0.116,2011,0.065,-0.192,-0.127
2010,2010-11,202708,Norris Cole,atomic_denominator,424.9,424.0,0.0,-0.0,-2.637,-0.034,-2.671,-0.883,-0.2,-1.084,-0.443,-0.19,-0.634,-0.219,-0.158,-0.377,2011,-0.443,-0.19,-0.634
2010,2010-11,202710,Jimmy Butler III,atomic_denominator,10.1,9.9,0.0,-0.0,0.329,-0.763,-0.433,0.072,-0.263,-0.19,0.026,-0.175,-0.149,0.003,-0.129,-0.127,2011,0.026,-0.175,-0.149
2010,2010-11,202712,Justin Harper,atomic_denominator,11.5,11.4,0.0,-0.0,-0.237,0.562,0.325,-0.05,0.06,0.01,-0.03,-0.015,-0.045,-0.023,-0.05,-0.073,2011,-0.03,-0.015,-0.045
2010,2010-11,202721,Darius Morris,atomic_denominator,20.9,20.9,0.0,-0.0,0.738,-0.633,0.105,0.204,-0.236,-0.032,0.1,-0.165,-0.066,0.043,-0.127,-0.084,2011,0.1,-0.165,-0.066
2010,2010-11,202725,Josh Harrellson,atomic_denominator,62.1,61.0,0.0,-0.0,-0.437,1.185,0.749,-0.098,0.239,0.141,-0.051,0.072,0.021,-0.033,-0.009,-0.042,2011,-0.051,0.072,0.021
2010,2010-11,202726,Andrew Goudelock,atomic_denominator,25.5,25.5,0.0,-0.0,-0.082,0.263,0.181,0.002,-0.013,-0.011,-0.001,-0.057,-0.058,-0.008,-0.074,-0.082,2011,-0.001,-0.057,-0.058
2010,2010-11,202729,Josh Selby,atomic_denominator,0.1,0.1,0.0,-0.0,0.094,-0.302,-0.209,0.016,-0.147,-0.13,-0.0,-0.117,-0.117,-0.01,-0.1,-0.11,2011,-0.0,-0.117,-0.117
2010,2010-11,202730,Lavoy Allen,atomic_denominator,589.8,584.9,0.0,-0.0,-1.733,2.81,1.077,-0.629,1.09,0.461,-0.357,0.598,0.241,-0.213,0.303,0.091,2011,-0.357,0.598,0.241
2010,2010-11,202734,E'Twaun Moore,atomic_denominator,51.7,51.6,0.0,-0.0,-1.006,-0.177,-1.183,-0.291,-0.102,-0.392,-0.16,-0.091,-0.251,-0.093,-0.086,-0.179,2011,-0.16,-0.091,-0.251
2010,2010-11,202918,Xavier Silas,atomic_denominator,9.5,9.5,0.0,-0.0,0.206,0.928,1.134,0.052,0.165,0.217,0.019,0.039,0.058,-0.0,-0.022,-0.022,2011,0.019,0.039,0.058
2010,2010-11,202933,Julyan Stone,atomic_denominator,12.9,12.9,0.0,-0.0,0.588,-0.835,-0.247,0.144,-0.292,-0.148,0.065,-0.192,-0.127,0.024,-0.14,-0.116,2011,0.065,-0.192,-0.127
2011,2011-12,255,Grant Hill,atomic_denominator,3456.0,10474.8,-0.374,0.934,0.315,-0.699,-0.384,0.373,-0.427,-0.055,0.462,-0.253,0.209,0.477,-0.053,0.424,2012,0.462,-0.253,0.209
2011,2011-12,436,Juwan Howard,atomic_denominator,487.0,3296.1,-1.843,0.763,-3.92,0.866,-3.055,-3.255,0.716,-2.539,-2.864,0.714,-2.15,-2.525,0.739,-1.786,2012,-2.864,0.714,-2.15
2011,2011-12,467,Jason Kidd,atomic_denominator,4043.5,13197.8,1.559,1.452,3.893,0.107,4.001,2.859,0.641,3.5,2.323,0.921,3.244,1.879,1.171,3.051,2012,2.323,0.921,3.244
2011,2011-12,703,Kurt Thomas,atomic_denominator,1952.1,5702.0,-2.439,2.382,-3.594,4.809,1.215,-2.99,3.831,0.841,-2.794,3.38,0.586,-2.694,3.04,0.346,2012,-2.794,3.38,0.586
2011,2011-12,708,Kevin Garnett,atomic_denominator,5117.1,12922.6,0.647,1.788,0.082,6.698,6.779,0.417,5.48,5.897,0.449,4.705,5.154,0.429,3.943,4.372,2012,0.449,4.705,5.154
2011,2011-12,711,Jerry Stackhouse,atomic_denominator,666.9,2169.4,0.856,0.274,0.964,-1.351,-0.387,0.77,-0.547,0.223,0.736,-0.196,0.54,0.732,0.031,0.763,2012,0.736,-0.196,0.54
2011,2011-12,948,Marcus Camby,atomic_denominator,3346.3,9071.6,0.111,3.648,-1.381,2.306,0.925,-0.843,2.28,1.437,-0.615,2.489,1.874,-0.444,2.807,2.363,2012,-0.615,2.489,1.874
2011,2011-12,951,Ray Allen,atomic_denominator,5321.2,15099.3,1.554,-0.088,2.689,0.412,3.101,2.187,0.531,2.718,1.974,0.552,2.526,1.775,0.547,2.322,2012,1.974,0.552,2.526
2011,2011-12,956,Erick Dampier,atomic_denominator,200.8,4273.1,-0.409,1.442,-4.622,3.281,-1.341,-2.788,2.445,-0.343,-1.928,2.087,0.159,-1.311,1.828,0.518,2012,-1.928,2.087,0.159
2011,2011-12,959,Steve Nash,atomic_denominator,5029.5,12541.6,4.312,-0.336,11.221,-1.897,9.323,9.141,-1.541,7.599,7.998,-1.379,6.619,6.971,-1.216,5.755,2012,7.998,-1.379,6.619
2011,2011-12,965,Derek Fisher,atomic_denominator,4412.9,12824.8,-0.744,0.045,2.146,1.14,3.286,1.339,1.084,2.423,0.919,0.932,1.851,0.48,0.737,1.217,2012,0.919,0.932,1.851
2011,2011-12,977,Kobe Bryant,atomic_denominator,5440.6,15719.2,4.266,-0.966,7.096,-2.651,4.445,5.879,-1.846,4.034,5.323,-1.423,3.9,4.888,-1.096,3.791,2012,5.323,-1.423,3.9
2011,2011-12,979,Jermaine O'Neal,atomic_denominator,1399.3,5311.9,-2.411,2.051,-5.356,5.637,0.281,-4.216,4.293,0.077,-3.644,3.601,-0.043,-3.186,3.028,-0.158,2012,-3.644,3.601,-0.043
2011,2011-12,1112,Ben Wallace,atomic_denominator,2375.1,6966.4,-1.072,3.427,-3.512,7.071,3.558,-2.75,5.993,3.243,-2.369,5.389,3.02,-2.028,4.818,2.789,2012,-2.369,5.389,3.02
2011,2011-12,1495,Tim Duncan,atomic_denominator,5797.5,13896.4,1.75,1.954,-0.175,9.152,8.977,0.11,7.259,7.369,0.235,6.159,6.394,0.391,5.123,5.513,2012,0.235,6.159,6.394
2011,2011-12,1497,Chauncey Billups,atomic_denominator,1765.1,9348.3,2.486,-0.538,5.388,-1.514,3.874,4.275,-1.137,3.138,3.789,-0.99,2.799,3.398,-0.885,2.513,2012,3.789,-0.99,2.799
2011,2011-12,1499,Tony Battie,atomic_denominator,692.2,2110.0,-1.483,1.392,-4.39,3.646,-0.744,-3.138,2.555,-0.583,-2.577,2.118,-0.459,-2.156,1.813,-0.343,2012,-2.577,2.118,-0.459
2011,2011-12,1503,Tracy McGrady,atomic_denominator,1969.7,6371.4,0.207,0.696,0.412,2.107,2.519,0.13,2.043,2.173,0.063,1.837,1.899,0.042,1.557,1.599,2012,0.063,1.837,1.899
2011,2011-12,1515,Anthony Parker,atomic_denominator,2646.3,9462.8,0.787,0.496,2.139,0.628,2.767,1.397,0.688,2.085,1.136,0.606,1.743,0.961,0.506,1.467,2012,1.136,0.606,1.743
2011,2011-12,1536,Stephen Jackson,atomic_denominator,2953.1,10876.2,0.946,0.602,1.507,-0.772,0.735,1.421,-0.639,0.782,1.4,-0.508,0.892,1.344,-0.31,1.035,2012,1.4,-0.508,0.892
2011,2011-12,1630,Mikki Moore,atomic_denominator,294.3,2315.4,-0.71,1.39,-2.447,-0.443,-2.89,-1.495,-0.168,-1.663,-1.153,0.161,-0.992,-0.937,0.515,-0.422,2012,-1.153,0.161,-0.992
2011,2011-12,1710,Mike Bibby,atomic_denominator,1337.8,8312.2,-0.002,0.296,1.776,0.05,1.827,0.908,0.278,1.187,0.511,0.354,0.864,0.191,0.391,0.582,2012,0.511,0.354,0.864
2011,2011-12,1712,Antawn Jamison,atomic_denominator,4645.2,11365.6,1.57,0.111,5.544,-0.907,4.637,4.623,-1.037,3.586,3.898,-0.912,2.986,3.154,-0.696,2.458,2012,3.898,-0.912,2.986
2011,2011-12,1713,Vince Carter,atomic_denominator,3829.7,11060.0,0.67,0.609,2.527,2.061,4.588,1.94,1.856,3.796,1.656,1.626,3.282,1.382,1.355,2.737,2012,1.656,1.626,3.282
2011,2011-12,1716,Larry Hughes,atomic_denominator,263.5,2849.3,-1.508,0.102,-0.329,-1.796,-2.125,-0.956,-1.144,-2.101,-1.185,-0.79,-1.975,-1.338,-0.493,-1.831,2012,-1.185,-0.79,-1.975
2011,2011-12,1717,Dirk Nowitzki,atomic_denominator,5171.1,14189.1,3.174,0.382,4.079,3.792,7.871,3.593,2.908,6.502,3.298,2.366,5.663,3.062,1.833,4.894,2012,3.298,2.366,5.663
2011,2011-12,1718,Paul Pierce,atomic_denominator,5658.2,15255.8,2.416,0.261,3.57,-0.17,3.4,2.864,0.407,3.271,2.551,0.672,3.223,2.323,0.838,3.161,2012,2.551,0.672,3.223
2011,2011-12,1730,Brian Skinner,atomic_denominator,10.9,1096.3,0.621,0.948,-2.202,0.09,-2.111,-0.738,0.258,-0.48,-0.206,0.452,0.246,0.148,0.614,0.763,2012,-0.206,0.452,0.246
2011,2011-12,1733,Al Harrington,atomic_denominator,4284.6,10176.2,1.436,0.108,2.811,-0.228,2.583,3.098,-0.644,2.454,3.044,-0.725,2.319,2.817,-0.691,2.127,2012,3.044,-0.725,2.319
2011,2011-12,1737,Nazr Mohammed,atomic_denominator,1979.2,5164.8,-1.555,1.869,-2.278,1.344,-0.934,-1.889,1.343,-0.546,-1.737,1.446,-0.29,-1.643,1.576,-0.068,2012,-1.737,1.446,-0.29
2011,2011-12,1740,Rashard Lewis,atomic_denominator,1790.7,9178.1,-0.045,0.584,2.173,-0.007,2.165,1.93,-0.125,1.805,1.606,-0.045,1.56,1.186,0.107,1.293,2012,1.606,-0.045,1.56
2011,2011-12,1802,Brad Miller,atomic_denominator,364.6,5319.2,0.983,1.295,1.997,1.327,3.325,2.153,0.693,2.846,1.996,0.577,2.572,1.73,0.642,2.373,2012,1.996,0.577,2.572
2011,2011-12,1853,Anthony Carter,atomic_denominator,492.6,3219.7,-0.628,0.322,1.413,-0.906,0.507,0.53,-0.636,-0.106,0.18,-0.471,-0.291,-0.083,-0.296,-0.378,2012,0.18,-0.471,-0.291
2011,2011-12,1863,Earl Boykins,atomic_denominator,276.3,2774.4,-0.102,-1.036,-0.914,-1.52,-2.433,-0.872,-1.042,-1.914,-0.679,-0.928,-1.607,-0.484,-0.921,-1.405,2012,-0.679,-0.928,-1.607
2011,2011-12,1882,Elton Brand,atomic_denominator,3886.7,10454.9,-0.34,2.015,-1.776,5.361,3.586,-1.132,4.393,3.261,-0.931,3.882,2.951,-0.823,3.4,2.577,2012,-0.931,3.882,2.951
2011,2011-12,1884,Baron Davis,atomic_denominator,1447.5,7726.1,1.613,0.196,4.793,0.256,5.05,3.784,-0.014,3.77,3.189,-0.186,3.003,2.638,-0.291,2.348,2012,3.189,-0.186,3.003
2011,2011-12,1885,Lamar Odom,atomic_denominator,2785.5,11467.1,-0.157,0.66,1.07,1.92,2.99,1.107,1.323,2.43,0.946,1.092,2.038,0.678,0.948,1.626,2012,0.946,1.092,2.038
2011,2011-12,1888,Richard Hamilton,atomic_denominator,1810.1,7625.6,0.508,-0.695,2.395,-0.644,1.751,1.529,-0.183,1.346,1.113,-0.036,1.077,0.774,-0.016,0.758,2012,1.113,-0.036,1.077
2011,2011-12,1889,Andre Miller,atomic_denominator,4780.1,13147.6,1.804,0.222,2.587,1.702,4.289,1.842,1.593,3.435,1.565,1.412,2.977,1.41,1.167,2.577,2012,1.565,1.412,2.977
2011,2011-12,1890,Shawn Marion,atomic_denominator,4755.9,12210.4,0.085,0.42,-0.114,-0.14,-0.254,-0.206,-0.152,-0.359,-0.214,-0.043,-0.257,-0.198,0.118,-0.08,2012,-0.214,-0.043,-0.257
2011,2011-12,1891,Jason Terry,atomic_denominator,5418.6,13463.8,2.69,-0.793,3.37,-0.619,2.751,2.787,-0.374,2.414,2.571,-0.3,2.271,2.439,-0.297,2.142,2012,2.571,-0.3,2.271
2011,2011-12,1894,Corey Maggette,atomic_denominator,2109.6,7176.0,0.145,-0.136,2.589,-3.086,-0.497,2.091,-2.567,-0.476,1.707,-2.125,-0.418,1.272,-1.627,-0.354,2012,1.707,-2.125,-0.418
2011,2011-12,1897,Metta World Peace,atomic_denominator,4451.5,12763.5,0.335,0.814,-0.1,1.752,1.652,-0.279,1.881,1.602,-0.237,1.846,1.609,-0.126,1.713,1.587,2012,-0.237,1.846,1.609
2011,2011-12,1902,Jeff Foster,atomic_denominator,332.5,3436.8,0.618,1.65,-0.276,3.506,3.23,0.472,2.306,2.778,0.676,1.875,2.551,0.75,1.629,2.379,2012,0.676,1.875,2.551
2011,2011-12,1922,Francisco Elson,atomic_denominator,41.1,1828.5,0.0,-0.0,-4.064,2.792,-1.271,-2.244,1.361,-0.883,-1.44,0.796,-0.643,-0.854,0.42,-0.434,2012,-1.44,0.796,-0.643
2011,2011-12,1938,Manu Ginobili,atomic_denominator,3270.0,10693.4,4.985,0.389,8.2,-2.404,5.796,7.14,-1.478,5.661,6.475,-0.844,5.631,5.838,-0.239,5.599,2012,6.475,-0.844,5.631
2011,2011-12,1952,Raja Bell,atomic_denominator,1956.5,6925.3,-0.177,-0.19,-0.36,-0.483,-0.844,-0.41,-0.141,-0.552,-0.295,-0.047,-0.341,-0.18,-0.053,-0.233,2012,-0.295,-0.047,-0.341
2011,2011-12,2030,Kenyon Martin,atomic_denominator,2895.2,8385.9,-1.899,2.493,-2.128,2.167,0.039,-1.679,1.923,0.244,-1.543,1.89,0.347,-1.509,1.933,0.424,2012,-1.543,1.89,0.347
2011,2011-12,2034,Mike Miller,atomic_denominator,2394.5,7895.4,0.431,0.084,2.805,-0.336,2.468,2.048,-0.373,1.675,1.544,-0.346,1.198,1.077,-0.278,0.799,2012,1.544,-0.346,1.198
2011,2011-12,2037,Jamal Crawford,atomic_denominator,4275.7,9983.0,1.94,-0.578,3.986,-3.093,0.893,3.115,-2.688,0.427,2.687,-2.351,0.336,2.325,-1.929,0.397,2012,2.687,-2.351,0.336
2011,2011-12,2038,Joel Przybilla,atomic_denominator,1107.6,3934.6,-3.0,1.915,-4.55,4.424,-0.126,-3.965,3.546,-0.418,-3.713,3.123,-0.589,-3.518,2.758,-0.759,2012,-3.713,3.123,-0.589
2011,2011-12,2039,Keyon Dooling,atomic_denominator,1849.3,6604.6,-0.869,-0.478,-1.0,-0.543,-1.543,-1.565,-0.094,-1.659,-1.652,0.024,-1.628,-1.588,0.02,-1.568,2012,-1.652,0.024,-1.628
2011,2011-12,2045,Hedo Turkoglu,atomic_denominator,3916.7,11909.4,1.879,0.396,2.804,-0.55,2.254,2.281,-0.15,2.131,2.043,0.118,2.16,1.872,0.36,2.232,2012,2.043,0.118,2.16
2011,2011-12,2047,Quentin Richardson,atomic_denominator,1936.9,6473.5,-0.193,0.443,1.274,0.39,1.664,0.601,0.498,1.099,0.258,0.562,0.82,0.0,0.589,0.59,2012,0.258,0.562,0.82
2011,2011-12,2048,Jamaal Magloire,atomic_denominator,877.0,2028.5,-3.642,1.587,-5.72,4.477,-1.243,-4.652,3.064,-1.588,-4.259,2.488,-1.771,-4.003,2.086,-1.917,2012,-4.259,2.488,-1.771
2011,2011-12,2052,DeShawn Stevenson,atomic_denominator,2107.7,6041.5,-0.575,-0.071,-0.63,-0.765,-1.394,-0.815,-0.588,-1.402,-0.829,-0.47,-1.299,-0.811,-0.352,-1.163,2012,-0.829,-0.47,-1.299
2011,2011-12,2059,Eduardo Najera,atomic_denominator,631.9,2559.1,-0.493,1.655,1.909,2.256,4.165,1.276,1.671,2.947,0.752,1.509,2.261,0.269,1.457,1.727,2012,0.752,1.509,2.261
2011,2011-12,2072,Michael Redd,atomic_denominator,1900.0,4048.3,2.403,-0.854,3.628,-3.464,0.164,2.812,-2.438,0.374,2.529,-1.926,0.603,2.372,-1.526,0.846,2012,2.529,-1.926,0.603
2011,2011-12,2073,Brian Cardinal,atomic_denominator,671.5,2214.0,0.139,0.735,1.172,-0.204,0.968,0.63,-0.174,0.456,0.391,0.013,0.404,0.237,0.229,0.467,2012,0.391,0.013,0.404
2011,2011-12,2198,Kwame Brown,atomic_denominator,396.1,3732.1,-0.283,1.107,-3.323,3.129,-0.194,-2.232,2.322,0.09,-1.667,1.919,0.252,-1.192,1.596,0.405,2012,-1.667,1.919,0.252
2011,2011-12,2199,Tyson Chandler,atomic_denominator,5792.3,11655.5,0.869,2.312,-3.139,5.301,2.162,-1.951,4.453,2.502,-1.338,3.98,2.642,-0.772,3.521,2.749,2012,-1.338,3.98,2.642
2011,2011-12,2200,Pau Gasol,atomic_denominator,6331.1,16047.4,1.739,0.928,0.294,3.268,3.562,1.044,2.335,3.379,1.286,1.941,3.227,1.43,1.659,3.089,2012,1.286,1.941,3.227
2011,2011-12,2201,Eddy Curry,atomic_denominator,196.5,1249.1,-1.617,0.752,-4.549,-1.153,-5.702,-3.029,-0.208,-3.237,-2.482,0.112,-2.37,-2.114,0.332,-1.783,2012,-2.482,0.112,-2.37
2011,2011-12,2202,Jason Richardson,atomic_denominator,3670.9,11703.2,0.804,-0.213,2.219,-1.494,0.725,1.744,-1.16,0.585,1.528,-0.927,0.601,1.336,-0.693,0.644,2012,1.528,-0.927,0.601
2011,2011-12,2203,Shane Battier,atomic_denominator,4611.6,13070.5,0.539,1.31,2.489,2.046,4.535,1.998,2.167,4.165,1.741,2.15,3.89,1.478,2.057,3.534,2012,1.741,2.15,3.89
2011,2011-12,2205,DeSagana Diop,atomic_denominator,808.0,2223.0,-1.927,1.46,-5.032,3.781,-1.251,-3.652,2.763,-0.889,-3.052,2.294,-0.757,-2.615,1.939,-0.676,2012,-3.052,2.294,-0.757
2011,2011-12,2207,Joe Johnson,atomic_denominator,5704.5,13367.0,2.452,-1.231,2.534,1.114,3.648,1.996,0.87,2.866,1.764,0.58,2.344,1.622,0.208,1.83,2012,1.764,0.58,2.344
2011,2011-12,2209,Vladimir Radmanovic,atomic_denominator,1756.0,5081.9,1.211,0.894,0.547,0.219,0.766,0.733,0.206,0.939,0.843,0.306,1.149,0.944,0.447,1.392,2012,0.843,0.306,1.149
2011,2011-12,2210,Richard Jefferson,atomic_denominator,4330.4,11949.1,0.579,0.091,0.368,-0.417,-0.049,0.009,-0.115,-0.106,-0.084,0.045,-0.04,-0.099,0.188,0.09,2012,-0.084,0.045,-0.04
2011,2011-12,2211,Troy Murphy,atomic_denominator,2345.3,6654.7,-0.795,1.004,-0.662,0.005,-0.657,-0.332,-0.223,-0.555,-0.328,-0.123,-0.451,-0.418,0.095,-0.323,2012,-0.328,-0.123,-0.451
2011,2011-12,2215,Jason Collins,atomic_denominator,730.0,2591.2,-2.139,1.159,-4.705,4.795,0.091,-3.768,3.337,-0.431,-3.281,2.609,-0.672,-2.891,2.037,-0.854,2012,-3.281,2.609,-0.672
2011,2011-12,2216,Zach Randolph,atomic_denominator,3203.8,11672.4,1.234,0.593,1.026,2.707,3.732,1.53,1.892,3.422,1.639,1.516,3.155,1.604,1.213,2.816,2012,1.639,1.516,3.155
2011,2011-12,2217,Brendan Haywood,atomic_denominator,2832.5,7556.6,-0.407,1.775,-2.788,3.413,0.624,-1.679,2.719,1.041,-1.221,2.418,1.197,-0.913,2.191,1.278,2012,-1.221,2.418,1.197
2011,2011-12,2222,Gerald Wallace,atomic_denominator,5549.5,13343.0,0.575,0.859,-0.075,2.872,2.797,-0.122,2.473,2.35,-0.131,2.239,2.108,-0.111,1.984,1.873,2012,-0.131,2.239,2.108
2011,2011-12,2223,Samuel Dalembert,atomic_denominator,3594.3,9623.7,-0.83,2.59,-3.137,3.014,-0.123,-2.477,2.547,0.07,-2.144,2.444,0.299,-1.827,2.422,0.595,2012,-2.144,2.444,0.299
2011,2011-12,2224,Jamaal Tinsley,atomic_denominator,1258.6,2424.1,0.977,0.169,2.576,-3.361,-0.785,1.407,-1.869,-0.462,1.136,-1.199,-0.063,1.027,-0.689,0.337,2012,1.136,-1.199,-0.063
2011,2011-12,2225,Tony Parker,atomic_denominator,6579.3,14334.4,2.869,-0.686,2.71,0.702,3.412,2.13,1.139,3.27,1.919,1.211,3.13,1.839,1.091,2.93,2012,1.919,1.211,3.13
2011,2011-12,2229,Mike James,atomic_denominator,249.8,1697.4,-0.337,0.03,0.91,0.104,1.014,-0.045,0.212,0.167,-0.267,0.157,-0.11,-0.354,0.09,-0.264,2012,-0.267,0.157,-0.11
2011,2011-12,2230,Maurice Evans,atomic_denominator,766.9,5295.7,-0.172,0.035,-0.309,-2.593,-2.902,-0.295,-2.077,-2.372,-0.287,-1.635,-1.922,-0.285,-1.158,-1.443,2012,-0.287,-1.635,-1.922
2011,2011-12,2240,Gilbert Arenas,atomic_denominator,527.1,4364.3,0.76,0.324,4.542,-1.747,2.795,3.027,-0.948,2.079,2.305,-0.561,1.744,1.718,-0.246,1.472,2012,2.305,-0.561,1.744
2011,2011-12,2243,Brian Scalabrine,atomic_denominator,258.4,1332.4,0.739,1.217,-0.528,-0.58,-1.108,0.234,0.194,0.428,0.464,0.559,1.023,0.588,0.825,1.413,2012,0.464,0.559,1.023
2011,2011-12,2246,Mehmet Okur,atomic_denominator,856.5,5259.6,0.0,-0.0,-0.652,1.353,0.7,0.051,0.405,0.456,0.251,0.12,0.371,0.316,-0.015,0.301,2012,0.251,0.12,0.371
2011,2011-12,2248,Earl Watson,atomic_denominator,2468.9,7956.9,-0.032,1.171,1.87,0.707,2.578,0.918,0.935,1.854,0.559,0.97,1.529,0.315,0.972,1.287,2012,0.559,0.97,1.529
2011,2011-12,2250,Bobby Simmons,atomic_denominator,1038.2,2594.8,-0.835,0.539,0.364,-0.261,0.103,-0.125,0.065,-0.061,-0.39,0.231,-0.159,-0.599,0.351,-0.248,2012,-0.39,0.231,-0.159
2011,2011-12,2365,Chris Andersen,atomic_denominator,1927.5,5039.6,0.417,2.984,0.039,3.104,3.143,0.659,2.657,3.316,0.81,2.55,3.359,0.83,2.548,3.378,2012,0.81,2.55,3.359
2011,2011-12,2399,Mike Dunleavy,atomic_denominator,3666.5,8012.4,2.32,-0.085,3.628,-0.141,3.487,3.422,-0.257,3.165,3.262,-0.308,2.953,3.053,-0.342,2.711,2012,3.262,-0.308,2.953
2011,2011-12,2400,Drew Gooden,atomic_denominator,3536.4,6999.0,1.779,0.593,-1.44,0.547,-0.894,-0.418,-0.041,-0.459,0.121,-0.101,0.02,0.601,0.016,0.618,2012,0.121,-0.101,0.02
2011,2011-12,2403,Nene Hilario,atomic_denominator,2586.4,9422.2,-0.526,1.377,0.298,4.208,4.506,0.62,3.111,3.73,0.588,2.486,3.074,0.439,1.938,2.377,2012,0.588,2.486,3.074
2011,2011-12,2404,Chris Wilcox,atomic_denominator,1147.1,4163.6,-0.104,0.748,-0.408,-0.747,-1.155,-0.037,-0.701,-0.737,0.026,-0.467,-0.441,0.003,-0.138,-0.135,2012,0.026,-0.467,-0.441
2011,2011-12,2405,Amar'e Stoudemire,atomic_denominator,3763.9,11594.2,0.096,0.469,0.88,0.916,1.797,1.559,0.309,1.868,1.72,0.073,1.794,1.643,-0.04,1.603,2012,1.72,0.073,1.794
2011,2011-12,2406,Caron Butler,atomic_denominator,4898.2,10557.8,0.198,-0.281,0.149,1.298,1.447,0.005,0.936,0.941,-0.026,0.675,0.649,-0.045,0.408,0.363,2012,-0.026,0.675,0.649
2011,2011-12,2407,Jared Jeffries,atomic_denominator,1724.7,5014.8,-0.573,1.866,-1.049,3.367,2.318,-0.634,2.737,2.103,-0.489,2.408,1.919,-0.424,2.137,1.713,2012,-0.489,2.408,1.919
2011,2011-12,2419,Tayshaun Prince,atomic_denominator,6091.1,13058.7,0.214,-0.273,-0.41,2.244,1.834,-0.679,2.158,1.479,-0.716,1.944,1.228,-0.667,1.588,0.921,2012,-0.716,1.944,1.228
2011,2011-12,2422,John Salmons,atomic_denominator,3009.3,10640.5,-0.073,0.123,-1.484,0.646,-0.838,-1.5,0.728,-0.772,-1.322,0.686,-0.636,-1.058,0.573,-0.485,2012,-1.322,0.686,-0.636
2011,2011-12,2427,Roger Mason Jr.,atomic_denominator,1585.1,4925.3,1.368,-0.687,0.369,-0.169,0.2,0.353,-0.017,0.337,0.499,-0.021,0.478,0.713,-0.127,0.586,2012,0.499,-0.021,0.478
2011,2011-12,2429,Dan Gadzuric,atomic_denominator,32.9,1696.8,0.116,1.326,-2.542,3.824,1.282,-1.196,2.235,1.039,-0.687,1.715,1.028,-0.354,1.439,1.086,2012,-0.687,1.715,1.028
2011,2011-12,2430,Carlos Boozer,atomic_denominator,5695.0,12760.2,0.304,0.565,-0.269,2.177,1.908,0.204,1.664,1.867,0.313,1.456,1.769,0.331,1.293,1.625,2012,0.313,1.456,1.769
2011,2011-12,2440,Matt Barnes,atomic_denominator,3916.5,8776.6,1.02,0.893,1.697,-1.169,0.528,1.522,-0.682,0.84,1.446,-0.318,1.128,1.359,0.048,1.407,2012,1.446,-0.318,1.128
2011,2011-12,2446,Rasual Butler,atomic_denominator,1058.0,5877.6,-0.542,0.204,-1.221,0.273,-0.948,-1.392,0.404,-0.988,-1.268,0.372,-0.897,-1.084,0.297,-0.787,2012,-1.268,0.372,-0.897
